f1,f2,mean_abs_interaction
repo_dir_count,patch_extensions_changed_count,0.00012757610826704492
prompt_dep_distance_mean,patch_src_files_changed,0.00012225706387059644
repo_has_tests_dir,patch_is_single_file,0.00012156550094618288
prompt_coordination_density,patch_is_single_file,0.00011803464233326206
prompt_verb_coordination_ratio,patch_is_single_file,0.00011633153632342268
prompt_clause_nesting_depth_mean,patch_is_single_file,0.0001144224634520944
prompt_dep_distance_max,patch_is_single_file,0.00011078548095799815
repo_max_depth,patch_src_files_changed,0.00010796597182966243
prompt_dep_distance_mean,patch_num_unique_dirs_changed,0.00010256591393572176
prompt_mean_conj_chain_len,patch_src_files_changed,0.00010095719848640254
prompt_branching_factor_mean,patch_is_single_file,0.00010054754379698735
prompt_pp_density_per_noun,patch_is_single_file,9.344453094747042e-05
prompt_clause_length_mean,patch_is_single_file,9.288961546004173e-05
prompt_attachment_competition_ratio,patch_is_single_file,9.185321581384964e-05
patch_extensions_changed_count,repo_has_docs_dir,8.256820369894027e-05
patch_src_files_changed,prompt_mean_pp_chain_depth,7.577769887852018e-05
patch_churn_gini_over_files,patch_is_single_file,6.554815451251089e-05
prompt_sentence_embedding_sim_min,patch_extensions_changed_count,5.556951498025013e-05
repo_has_tests_dir,patch_src_files_changed,5.324332604171533e-05
patch_num_unique_dirs_changed,patch_is_single_file,4.900237775155081e-05
prompt_sentence_embedding_sim_min,repo_has_docs_dir,4.7365236051438004e-05
prompt_noun_coordination_ratio,patch_is_single_file,4.693581934797466e-05
patch_edit_fragmentation,patch_is_single_file,3.899695082874355e-05
patch_extensions_changed_count,prompt_mean_pp_chain_depth,3.18752784982181e-05
patch_primary_file_depth,patch_is_single_file,3.1401253987129586e-05
repo_max_depth,patch_is_single_file,2.3771550842613263e-05
patch_num_unique_dirs_changed,prompt_mean_pp_chain_depth,1.5444902438310897e-05
prompt_sentence_embedding_sim_min,patch_is_single_file,0.0
prompt_mean_pp_chain_depth,patch_is_single_file,0.0
